id,path,question,a,b,c,d,answer
dev_3405.jpg,train2/dev_3405.jpg,사진에 보이는 재활용품 중에서 종이상자의 개수는 몇 개입니까?,7개,9개,3개,5개,b
dev_3411.jpg,train2/dev_3411.jpg,사진에 보이는 재활용 가능한 종이 상자의 위치는 어디인가요?,계단 옆 바닥에 놓여 있음,벽에 붙어 있음,자전거 뒤에 숨겨져 있음,소화전 옆 벽에 걸려 있음,b
dev_3411.jpg,train2/dev_3411.jpg,사진 속 재활용 가능한 종이 상자의 위치는 어디입니까?,벽에 붙어 있음,자전거 뒤에 숨겨져 있음,계단 옆 바닥에 놓여 있음,소화전 옆 벽에 걸려 있음,a
dev_3414.jpg,train2/dev_3414.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개 있나요?,약 20개,약 30개,약 40개,약 50개,d
dev_3414.jpg,train2/dev_3414.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개 있습니까?,약 50개,약 20개,약 40개,약 30개,a
dev_3417.jpg,train2/dev_3417.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3417.jpg,train2/dev_3417.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,7개,5개,3개,9개,d
dev_3420.jpg,train2/dev_3420.jpg,사진 속 재활용품 중 캔 음료는 몇 개 있나요?,2개,3개,4개,5개,d
dev_3420.jpg,train2/dev_3420.jpg,사진에 보이는 재활용품 중 캔 음료는 몇 개 있습니까?,2개,5개,4개,3개,b
dev_3435.jpg,train2/dev_3435.jpg,사진 속 재활용품 중 유리병은 몇 개 있나요?,1개,2개,3개,4개,a
dev_3435.jpg,train2/dev_3435.jpg,사진에 보이는 재활용품 중 유리병은 몇 개 있습니까?,2개,1개,4개,3개,b
dev_3445.jpg,train2/dev_3445.jpg,사진에서 재활용 가능한 플라스틱 용품은 몇 개 보이나요?,1개,2개,3개,4개,a
dev_3445.jpg,train2/dev_3445.jpg,사진에서 재활용 가능한 플라스틱 용품은 몇 개 보입니까?,4개,3개,2개,1개,d
dev_3448.jpg,train2/dev_3448.jpg,사진 속 재활용품 중 플라스틱 재질의 용기는 몇 개 있나요?,1개,2개,3개,4개,d
dev_3448.jpg,train2/dev_3448.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개 있습니까?,3개,2개,4개,1개,c
dev_3457.jpg,train2/dev_3457.jpg,사진 속 재활용 쓰레기봉투 안에 보이는 플라스틱 병은 몇 개입니까?,2개,3개,4개,5개,b
dev_3457.jpg,train2/dev_3457.jpg,사진에 보이는 재활용 쓰레기봉투 안에 보이는 플라스틱 병은 몇 개인가요?,2개,4개,3개,5개,c
dev_3461.jpg,train2/dev_3461.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있나요?,3개,5개,7개,9개,d
dev_3461.jpg,train2/dev_3461.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개 있습니까?,3개,9개,7개,5개,b
dev_3467.jpg,train2/dev_3467.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개인가요?,1개,2개,3개,4개,a
dev_3467.jpg,train2/dev_3467.jpg,사진 속 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,3개,1개,2개,4개,b
dev_3479.jpg,train2/dev_3479.jpg,사진에 보이는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3479.jpg,train2/dev_3479.jpg,사진 속 재활용 가능한 종이 상자의 개수는 몇 개입니까?,3개,5개,9개,7개,c
dev_3482.jpg,train2/dev_3482.jpg,사진에 보이는 재활용품 중 종이 재질의 계란판은 몇 개입니까?,5개,7개,9개,11개,d
dev_3482.jpg,train2/dev_3482.jpg,사진 속 재활용품 중 종이 재질의 계란판은 몇 개인가요?,11개,5개,9개,7개,a
dev_3483.jpg,train2/dev_3483.jpg,사진 속 재활용 가능한 플라스틱 컵에는 어떤 음료 브랜드가 적혀 있나요?,스타벅스,크리스피 크림,던킨,파리바게뜨,b
dev_3483.jpg,train2/dev_3483.jpg,사진에 보이는 재활용 가능한 플라스틱 컵에는 어떤 음료 브랜드가 적혀 있습니까?,던킨,파리바게뜨,크리스피 크림,스타벅스,c
dev_3486.jpg,train2/dev_3486.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_3486.jpg,train2/dev_3486.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,4개,3개,1개,2개,a
dev_3501.jpg,train2/dev_3501.jpg,사진 속 흰색 용기의 재활용 분류는 무엇인가요?,플라스틱,종이,스티로폼,유리,b
dev_3501.jpg,train2/dev_3501.jpg,사진에 보이는 흰색 용기의 재활용 분류는 무엇입니까?,유리,스티로폼,종이,플라스틱,c
dev_3504.jpg,train2/dev_3504.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_3504.jpg,train2/dev_3504.jpg,사진 속 재활용품 중 종이상자의 개수는 몇 개입니까?,3개,4개,2개,1개,b
dev_3505.jpg,train2/dev_3505.jpg,사진 속 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3505.jpg,train2/dev_3505.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개입니까?,5개,9개,3개,7개,b
dev_3520.jpg,train2/dev_3520.jpg,사진 속 재활용품 분리수거함에 담긴 재활용품의 재질은 무엇인가요?,종이,플라스틱,유리,금속,a
dev_3520.jpg,train2/dev_3520.jpg,사진에 보이는 재활용품 분리수거함에 담긴 재활용품의 재질은 무엇입니까?,유리,종이,금속,플라스틱,b
dev_3530.jpg,train2/dev_3530.jpg,사진에 보이는 재활용 가능한 상자는 몇 개입니까?,3개,4개,5개,6개,d
dev_3530.jpg,train2/dev_3530.jpg,사진 속 재활용 가능한 상자는 몇 개인가요?,6개,3개,5개,4개,a
dev_3536.jpg,train2/dev_3536.jpg,"사진에 보이는 재활용 가능한 유리병 중, 투명한 유리병은 몇 개입니까?",1개,2개,3개,4개,a
dev_3536.jpg,train2/dev_3536.jpg,"사진 속 재활용 가능한 유리병 중, 투명한 유리병은 몇 개인가요?",4개,1개,2개,3개,b
dev_3570.jpg,train2/dev_3570.jpg,사진 속 재활용품 분리함에 들어있는 발포 스티로폼 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c
dev_3570.jpg,train2/dev_3570.jpg,사진에 보이는 재활용품 분리함에 들어있는 발포 스티로폼 용기의 개수는 몇 개입니까?,4개,2개,1개,3개,d
dev_3576.jpg,train2/dev_3576.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있습니까?,1개,2개,3개,4개 이상,d
dev_3576.jpg,train2/dev_3576.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개 있나요?,1개,4개 이상,3개,2개,b
dev_3577.jpg,train2/dev_3577.jpg,사진 속 상자 안에 있는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,c
dev_3577.jpg,train2/dev_3577.jpg,사진에 보이는 상자 안에 있는 재활용 가능한 종이 상자의 개수는 몇 개입니까?,4개,1개,3개,2개,c
dev_3583.jpg,train2/dev_3583.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있나요?,2개,3개,4개,5개,d
dev_3583.jpg,train2/dev_3583.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개 있습니까?,3개,2개,5개,4개,c
dev_3586.jpg,train2/dev_3586.jpg,사진 속 책상 위에 보이는 재활용 가능한 플라스틱 음료 용기는 몇 개입니까?,1개,2개,3개,4개,d
dev_3586.jpg,train2/dev_3586.jpg,사진에 보이는 책상 위에 보이는 재활용 가능한 플라스틱 음료 용기는 몇 개인가요?,1개,2개,4개,3개,c
dev_3591.jpg,train2/dev_3591.jpg,냉장고 안에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,5개,7개,9개,d
dev_3591.jpg,train2/dev_3591.jpg,냉장고 안에 있는 재활용 가능한 플라스틱 병은 몇 개인가요?,3개,9개,7개,5개,b
dev_3599.jpg,train2/dev_3599.jpg,사진 속에서 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,a
dev_3599.jpg,train2/dev_3599.jpg,사진에서 재활용 가능한 플라스틱 용기는 몇 개 있습니까?,2개,3개,1개,4개,c
dev_3601.jpg,train2/dev_3601.jpg,사진에 보이는 재활용품 중 종이팩의 용량은 얼마인가요?,250ml,500ml,1L,2L,a
dev_3601.jpg,train2/dev_3601.jpg,사진 속 재활용품 중 종이팩의 용량은 얼마입니까?,2L,500ml,1L,250ml,d
dev_3603.jpg,train2/dev_3603.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_3603.jpg,train2/dev_3603.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,3개,1개,4개,2개,d
dev_3610.jpg,train2/dev_3610.jpg,사진 속 원형 테이블 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_3610.jpg,train2/dev_3610.jpg,사진에 보이는 원형 테이블 위에 있는 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,3개,2개,4개,b
dev_3618.jpg,train2/dev_3618.jpg,사진 속에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,3개,5개,7개,9개,b
dev_3618.jpg,train2/dev_3618.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개인가요?,3개,9개,5개,7개,c
dev_3621.jpg,train2/dev_3621.jpg,책상 위에 있는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_3621.jpg,train2/dev_3621.jpg,책상 위에 있는 재활용품 중 플라스틱 병은 몇 개인가요?,1개,2개,4개,3개,d
dev_3623.jpg,train2/dev_3623.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,5개,7개,9개,11개,d
dev_3623.jpg,train2/dev_3623.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,11개,9개,7개,5개,a
dev_3625.jpg,train2/dev_3625.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,d
dev_3625.jpg,train2/dev_3625.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개입니까?,4개,1개,3개,2개,a
dev_3627.jpg,train2/dev_3627.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개인가요?,"왼쪽에 4개, 오른쪽에 6개","왼쪽에 3개, 오른쪽에 7개","왼쪽에 5개, 오른쪽에 5개","왼쪽에 6개, 오른쪽에 4개",d
dev_3627.jpg,train2/dev_3627.jpg,사진 속 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,"왼쪽에 3개, 오른쪽에 7개","왼쪽에 4개, 오른쪽에 6개","왼쪽에 6개, 오른쪽에 4개","왼쪽에 5개, 오른쪽에 5개",c
dev_3631.jpg,train2/dev_3631.jpg,사진 속에 보이는 재활용 가능한 플라스틱 병의 수는 몇 개인가요?,1개,2개,3개,4개,a
dev_3631.jpg,train2/dev_3631.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 수는 몇 개입니까?,1개,3개,2개,4개,a
dev_3634.jpg,train2/dev_3634.jpg,사진에 보이는 재활용품 중 골판지 상자는 몇 개입니까?,1개,2개,3개,4개,c
dev_3634.jpg,train2/dev_3634.jpg,사진 속 재활용품 중 골판지 상자는 몇 개인가요?,4개,1개,2개,3개,d
dev_3635.jpg,train2/dev_3635.jpg,사진에 보이는 투명 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,d
dev_3635.jpg,train2/dev_3635.jpg,사진 속 투명 플라스틱 병은 몇 개인가요?,4개,6개,5개,3개,b
dev_3638.jpg,train2/dev_3638.jpg,이 이미지에서 재활용 가능한 포장재는 무엇인가요?,플라스틱 랩,종이 케이크 틀,유리병,금속 캔,b
dev_3638.jpg,train2/dev_3638.jpg,이 이미지에서 재활용 가능한 포장재는 무엇입니까?,종이 케이크 틀,금속 캔,플라스틱 랩,유리병,a
dev_3646.jpg,train2/dev_3646.jpg,사진에 보이는 재활용 상자 중에서 종이 재질의 상자는 몇 개입니까?,5개,8개,12개,15개,d
dev_3646.jpg,train2/dev_3646.jpg,사진 속 재활용 상자 중에서 종이 재질의 상자는 몇 개인가요?,12개,5개,8개,15개,d
dev_3647.jpg,train2/dev_3647.jpg,사진 속 재활용품 중 캔의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3647.jpg,train2/dev_3647.jpg,사진에 보이는 재활용품 중 캔의 개수는 몇 개입니까?,5개,7개,9개,3개,c
dev_3648.jpg,train2/dev_3648.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_3648.jpg,train2/dev_3648.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,1개,4개,3개,2개,b
dev_3652.jpg,train2/dev_3652.jpg,사진에 보이는 재활용품 중 스티로폼 재질의 개수는 몇 개인가요?,1개,2개,3개,4개,c
dev_3652.jpg,train2/dev_3652.jpg,사진 속 재활용품 중 스티로폼 재질의 개수는 몇 개입니까?,2개,3개,4개,1개,b
dev_3655.jpg,train2/dev_3655.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3655.jpg,train2/dev_3655.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,7개,5개,3개,9개,d
dev_3657.jpg,train2/dev_3657.jpg,사진 속 재활용품 중 몇 개의 종이상자가 보이나요?,1개,2개,3개,4개,d
dev_3657.jpg,train2/dev_3657.jpg,사진에 보이는 재활용품 중 몇 개의 종이상자가 보입니까?,1개,4개,2개,3개,b
dev_3664.jpg,train2/dev_3664.jpg,책상 위에 놓인 재활용품은 무엇인가요?,플라스틱 캡,종이 쪽지,유리병 조각,금속 캔,b
dev_3664.jpg,train2/dev_3664.jpg,책상 위에 놓인 재활용품은 무엇입니까?,종이 쪽지,유리병 조각,금속 캔,플라스틱 캡,a
dev_3665.jpg,train2/dev_3665.jpg,사진 속 상자 안에 들어있는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,d
dev_3665.jpg,train2/dev_3665.jpg,사진에 보이는 상자 안에 들어있는 재활용 가능한 플라스틱 병은 몇 개인가요?,6개,5개,4개,3개,a
dev_3669.jpg,train2/dev_3669.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개입니까?,7개,9개,11개,13개,d
dev_3669.jpg,train2/dev_3669.jpg,사진 속 재활용 가능한 유리병은 몇 개인가요?,9개,7개,13개,11개,c
dev_3672.jpg,train2/dev_3672.jpg,이 선반에서 유리병으로 된 재활용품은 몇 개 있습니까?,30개,40개,50개,60개,d
dev_3672.jpg,train2/dev_3672.jpg,이 선반에서 유리병으로 된 재활용품은 몇 개 있나요?,50개,30개,60개,40개,c
dev_3676.jpg,train2/dev_3676.jpg,사진에 보이는 재활용품 중 종이컵은 몇 개입니까?,1개,2개,3개,4개,c
dev_3676.jpg,train2/dev_3676.jpg,사진 속 재활용품 중 종이컵은 몇 개인가요?,4개,2개,1개,3개,d
dev_3682.jpg,train2/dev_3682.jpg,사진 속 재활용품인 투명 플라스틱 컵의 뚜껑 재질은 무엇인가요?,종이,플라스틱,금속,유리,b
dev_3682.jpg,train2/dev_3682.jpg,사진에 보이는 재활용품인 투명 플라스틱 컵의 뚜껑 재질은 무엇입니까?,금속,플라스틱,유리,종이,b
dev_3686.jpg,train2/dev_3686.jpg,사진 속 재활용품 중에서 몇 개의 비닐 포장재가 보이나요?,3개,5개,7개,9개,d
dev_3686.jpg,train2/dev_3686.jpg,사진에 보이는 재활용품 중에서 몇 개의 비닐 포장재가 보입니까?,7개,3개,9개,5개,c
dev_3688.jpg,train2/dev_3688.jpg,사진 속 책장에 있는 재활용 가능한 플라스틱 용기는 무엇인가요?,WD-40 스프레이 캔,빨간색 접착제 튜브,파란색 라벨 제거제 스프레이 캔,투명 플라스틱 컵,d
dev_3688.jpg,train2/dev_3688.jpg,사진에 보이는 책장에 있는 재활용 가능한 플라스틱 용기는 무엇입니까?,빨간색 접착제 튜브,WD-40 스프레이 캔,파란색 라벨 제거제 스프레이 캔,투명 플라스틱 컵,d
dev_3693.jpg,train2/dev_3693.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보이나요?,1개,3개,5개 이상,보이지 않는다,d
dev_3693.jpg,train2/dev_3693.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보입니까?,5개 이상,1개,보이지 않는다,3개,c
dev_3708.jpg,train2/dev_3708.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,a
dev_3708.jpg,train2/dev_3708.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개 있습니까?,4개,1개,3개,2개,b
dev_3711.jpg,train2/dev_3711.jpg,사진 속 상자 안에 있는 재활용품 중 종이 재질의 아이템은 무엇인가요?,흰색 용기 뚜껑,갈색 컵 홀더,플라스틱 용기,알루미늄 캔,a
dev_3711.jpg,train2/dev_3711.jpg,사진에 보이는 상자 안에 있는 재활용품 중 종이 재질의 아이템은 무엇입니까?,플라스틱 용기,알루미늄 캔,흰색 용기 뚜껑,갈색 컵 홀더,c
dev_3716.jpg,train2/dev_3716.jpg,사진에 보이는 재활용 가능한 포장재 중 종이 재질의 상자는 몇 개입니까?,2개,3개,4개,5개,b
dev_3716.jpg,train2/dev_3716.jpg,사진 속 재활용 가능한 포장재 중 종이 재질의 상자는 몇 개인가요?,3개,5개,4개,2개,a
dev_3718.jpg,train2/dev_3718.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,1개,2개,3개,4개,d
dev_3718.jpg,train2/dev_3718.jpg,사진 속 재활용품 중 플라스틱 재질의 용기는 몇 개인가요?,3개,1개,2개,4개,d
dev_3719.jpg,train2/dev_3719.jpg,사진 속 재활용 분리수거함 중 '유리병류'가 분류된 곳은 어디인가요?,사진 오른쪽 벽면에 붙은 `유리병류` 표지판이 있는 상자,사진 왼쪽 첫 번째 분리수거함,사진 중앙에 검은 봉지가 놓인 분리수거함,사진 바닥에 놓인 투명 비닐봉지,a
dev_3719.jpg,train2/dev_3719.jpg,사진에 보이는 재활용 분리수거함 중 '유리병류'가 분류된 곳은 어디입니까?,사진 중앙에 검은 봉지가 놓인 분리수거함,사진 바닥에 놓인 투명 비닐봉지,사진 왼쪽 첫 번째 분리수거함,사진 오른쪽 벽면에 붙은 `유리병류` 표지판이 있는 상자,d
dev_3720.jpg,train2/dev_3720.jpg,책상 위에 있는 재활용 가능한 플라스틱 포장재는 몇 개인가요?,1개,2개,3개,없다,d
dev_3720.jpg,train2/dev_3720.jpg,책상 위에 있는 재활용 가능한 플라스틱 포장재는 몇 개입니까?,1개,2개,없다,3개,c
dev_3722.jpg,train2/dev_3722.jpg,사진에 보이는 재활용품 분리수거함 중 종이류가 주로 담긴 분리수거함은 어느 쪽인가요?,왼쪽 분리수거함,오른쪽 분리수거함,앞에 있는 빈 박스,분리수거함이 보이지 않음,a
dev_3722.jpg,train2/dev_3722.jpg,사진 속 재활용품 분리수거함 중 종이류가 주로 담긴 분리수거함은 어느 쪽인가요?,앞에 있는 빈 박스,왼쪽 분리수거함,오른쪽 분리수거함,분리수거함이 보이지 않음,b
dev_3737.jpg,train2/dev_3737.jpg,상자 안에 있는 사과식초 음료수 병의 개수는 몇 개인가요?,2개,3개,4개,5개,d
dev_3737.jpg,train2/dev_3737.jpg,상자 안에 있는 사과식초 음료수 병의 개수는 몇 개입니까?,5개,2개,4개,3개,a
dev_3739.jpg,train2/dev_3739.jpg,사진 속 투명한 비닐봉지 안에 주로 어떤 재질의 재활용품이 들어 있나요?,종이,플라스틱,유리,금속,d
dev_3739.jpg,train2/dev_3739.jpg,사진에 보이는 투명한 비닐봉지 안에 주로 어떤 재질의 재활용품이 들어 있습니까?,유리,종이,플라스틱,금속,d
dev_3740.jpg,train2/dev_3740.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 총 몇 개입니까?,3개,4개,5개,6개,d
dev_3740.jpg,train2/dev_3740.jpg,사진 속 재활용 가능한 플라스틱 병은 총 몇 개인가요?,6개,4개,5개,3개,a
dev_3755.jpg,train2/dev_3755.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_3755.jpg,train2/dev_3755.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개인가요?,2개,3개,1개,4개,b
dev_3756.jpg,train2/dev_3756.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 보이나요?,3개,5개,7개,9개,d
dev_3756.jpg,train2/dev_3756.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개 보입니까?,9개,3개,5개,7개,a
dev_3760.jpg,train2/dev_3760.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,5개,7개,9개,11개,d
dev_3760.jpg,train2/dev_3760.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,5개,7개,11개,9개,c
dev_3765.jpg,train2/dev_3765.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,3개,4개,5개,6개,d
dev_3765.jpg,train2/dev_3765.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,4개,5개,6개,3개,c
dev_3769.jpg,train2/dev_3769.jpg,사진 속 음료 캔 중에서 'pepsi' 캔의 용량은 얼마인가요?,350ml,500ml,150ml,250ml,c
dev_3769.jpg,train2/dev_3769.jpg,사진에 보이는 음료 캔 중에서 'pepsi' 캔의 용량은 얼마입니까?,250ml,500ml,350ml,150ml,d
dev_3771.jpg,train2/dev_3771.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,5개,7개,9개,11개,d
dev_3771.jpg,train2/dev_3771.jpg,사진 속 투명 플라스틱 컵은 총 몇 개인가요?,7개,9개,5개,11개,d
dev_3772.jpg,train2/dev_3772.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,c
dev_3772.jpg,train2/dev_3772.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,2개,4개,1개,a
dev_3776.jpg,train2/dev_3776.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,7개,8개,9개,10개,d
dev_3776.jpg,train2/dev_3776.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,8개,7개,9개,10개,d
dev_3780.jpg,train2/dev_3780.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개입니까?,3개,4개,5개,6개,d
dev_3780.jpg,train2/dev_3780.jpg,사진 속 재활용 가능한 유리병은 몇 개인가요?,3개,5개,6개,4개,c
dev_3782.jpg,train2/dev_3782.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_3782.jpg,train2/dev_3782.jpg,사진 속 재활용품 중 종이상자의 개수는 몇 개입니까?,3개,7개,9개,5개,c
dev_3788.jpg,train2/dev_3788.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,d
dev_3788.jpg,train2/dev_3788.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,2개,4개,3개,1개,b
dev_3793.jpg,train2/dev_3793.jpg,사진에 보이는 재활용품 상자 중에서 오렌지색 상자는 어떤 종류의 재활용품을 담기 위한 것인가요?,종이팩,플라스틱 병,유리병,캔,c
dev_3793.jpg,train2/dev_3793.jpg,사진 속 재활용품 상자 중에서 오렌지색 상자는 어떤 종류의 재활용품을 담기 위한 것입니까?,유리병,플라스틱 병,종이팩,캔,a
dev_3798.jpg,train2/dev_3798.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_3798.jpg,train2/dev_3798.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,1개,4개,3개,2개,b
dev_3803.jpg,train2/dev_3803.jpg,사진 속 테이블 위에 있는 재활용 가능한 병은 몇 개입니까?,5개,6개,7개,8개,b
dev_3803.jpg,train2/dev_3803.jpg,사진에 보이는 테이블 위에 있는 재활용 가능한 병은 몇 개인가요?,5개,7개,8개,6개,d
dev_3811.jpg,train2/dev_3811.jpg,사진 속 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,3개,4개,5개,6개,c
dev_3811.jpg,train2/dev_3811.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개인가요?,4개,3개,6개,5개,d
dev_3813.jpg,train2/dev_3813.jpg,사진에 보이는 병들 중에서 유리병의 개수는 몇 개인가요?,8개,10개,12개,14개,d
dev_3813.jpg,train2/dev_3813.jpg,사진 속 병들 중에서 유리병의 개수는 몇 개입니까?,12개,8개,10개,14개,d
dev_3819.jpg,train2/dev_3819.jpg,사진 속 재활용 쓰레기통 안에 있는 종이팩은 어떤 종류입니까?,우유팩,주스팩,두유팩,와인팩,a
dev_3819.jpg,train2/dev_3819.jpg,사진에 보이는 재활용 쓰레기통 안에 있는 종이팩은 어떤 종류인가요?,우유팩,와인팩,두유팩,주스팩,a
dev_3823.jpg,train2/dev_3823.jpg,사진 속 투명 비닐봉지 안에 들어있는 재활용품 중 빨간색 컵받침은 몇 개입니까?,3개,4개,5개,6개,d
dev_3823.jpg,train2/dev_3823.jpg,사진에 보이는 투명 비닐봉지 안에 들어있는 재활용품 중 빨간색 컵받침은 몇 개인가요?,5개,6개,4개,3개,b
dev_3829.jpg,train2/dev_3829.jpg,사진 속 투명 플라스틱 컵에 붙어 있는 노란색 라벨은 어떤 재질로 분류되나요?,플라스틱,종이,유리,금속,b
dev_3829.jpg,train2/dev_3829.jpg,사진에 보이는 투명 플라스틱 컵에 붙어 있는 노란색 라벨은 어떤 재질로 분류되나요?,유리,플라스틱,금속,종이,d
dev_3831.jpg,train2/dev_3831.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,2개,3개,4개,5개,c
dev_3831.jpg,train2/dev_3831.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,3개,2개,5개,4개,d
dev_3832.jpg,train2/dev_3832.jpg,사진 속 흰색 용기 안에 들어있는 재활용품 중 병의 개수는 몇 개인가요?,2개,3개,4개,5개,c
dev_3832.jpg,train2/dev_3832.jpg,사진에 보이는 흰색 용기 안에 들어있는 재활용품 중 병의 개수는 몇 개입니까?,5개,3개,2개,4개,d
dev_3838.jpg,train2/dev_3838.jpg,사진 속 재활용품 중 종이로 된 포장지는 무엇인가요?,과자 봉지,치약 튜브,우산 손잡이,책자,d
dev_3838.jpg,train2/dev_3838.jpg,사진에 보이는 재활용품 중 종이로 된 포장지는 무엇입니까?,과자 봉지,치약 튜브,책자,우산 손잡이,c
dev_3839.jpg,train2/dev_3839.jpg,사진 속 재활용 쓰레기 봉투에 들어있는 재활용품 중 가장 많이 보이는 재질은 무엇인가요?,플라스틱,종이,유리,금속,b
dev_3839.jpg,train2/dev_3839.jpg,사진에 보이는 재활용 쓰레기 봉투에 들어있는 재활용품 중 가장 많이 보이는 재질은 무엇입니까?,유리,플라스틱,금속,종이,d
dev_3843.jpg,train2/dev_3843.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,b
dev_3843.jpg,train2/dev_3843.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,4개,2개,3개,1개,b
dev_3846.jpg,train2/dev_3846.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개인가요?,1개,2개,3개,4개,a
